Date;12461 - Anbima Market Index of the prefixed federal bonds - IFR-M - Index;12462 - Anbima Market Index of the federal bonds tied to the SELIC rate - IMA-S - Index;12463 - Anbima Market Index of the federal bonds tied to the IGP-M index - IMA-C - Index;12466 - Anbima Market Index of the federal bonds tied to the IPCA index - IMA-B - Index;12467 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities below to five years - IMA-B 5 - Index;12468 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities equal or above five years - IMA-B 5+ - Index;12469 - General Anbima Market Index - IMA - General - Index;17626 - Anbima Market Index of prefixed federal bonds with maturities below to one year - IRF-M 1 - Index;17627 - Anbima Market Index of the prefixed federal bonds with maturities equal or above one year - IRF-M 1+ - Index;17628 - General Anbima Market Index - IMA-General ex-C - Index;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/01/2017;9501.331889;3760.541892;4906.898353;4902.949637;4622.754114;5679.794042;4254.332032;8,842.39;10204.26615;4226.38591;ret_IRF-M;ret_IMA_S;ret_IMA_C;ret_IMA_B;ret_IMA_B5;ret_IMA_B5plus;ret_IMA_General;ret_IRF-M1;ret_IRF-M1plus;ret_IMA_gen_exC;;;;;;;;;;;;;;;;;;;;;;;;;;
25/04/2017;10063.9889;3899.044791;5177.32337;5181.773021;4827.587058;6040.970499;4473.697209;9,210.72;10872.25155;4443.669559;-0.002605608;0.000421885;-0.002048464;-0.004576571;-0.000628404;-0.006472641;-0.002276645;0.000163853;-0.003587767;-0.002284964;;;;;;;;;;;;;;;;;;;;;;;;;;
26/04/2017;10065.6735;3900.692272;5169.674584;5179.728561;4829.917308;6036.027089;4473.760139;9,214.66;10873.06345;4443.973752;0.000167389;0.000422535;-0.001477363;-0.000394548;0.000482695;-0.000818314;1.40667E-05;0.000427837;7.46763E-05;6.84554E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
27/04/2017;10065.59006;3902.340502;5156.236712;5177.385293;4831.572158;6030.975313;4473.290396;9,218.35;10871.39365;4443.91075;-8.28916E-06;0.000422548;-0.002599365;-0.000452392;0.000342625;-0.000836937;-0.000105;0.000399693;-0.000153572;-1.4177E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
28/04/2017;10083.64157;3903.988909;5158.688768;5191.094404;4835.354213;6052.39184;4480.416593;9,222.73;10895.99602;4451.170497;0.001793388;0.000422415;0.000475551;0.002647883;0.000782779;0.003551088;0.001593055;0.000475248;0.002263037;0.001633639;;;;;;;;;;;;;;;;;;;;;;;;;;
02/05/2017;10104.09341;3905.637765;5167.37887;5204.86163;4839.392711;6073.753829;4488.124807;9,227.88;10923.79217;4458.834187;0.002028219;0.000422352;0.001684556;0.002652085;0.000835202;0.003529512;0.001720424;0.000558217;0.002551043;0.001721725;;;;;;;;;;;;;;;;;;;;;;;;;;
03/05/2017;10102.07447;3907.288819;5168.233189;5207.230977;4840.663996;6077.081903;4489.02369;9,232.77;10918.85047;4459.732754;-0.000199814;0.000422736;0.000165329;0.000455218;0.000262695;0.000547944;0.00020028;0.000530594;-0.00045238;0.000201525;;;;;;;;;;;;;;;;;;;;;;;;;;
04/05/2017;10096.20943;3908.944477;5163.358718;5197.978167;4837.988308;6062.70143;4486.104966;9,234.60;10909.56723;4456.879609;-0.000580578;0.000423736;-0.00094316;-0.001776916;-0.000552752;-0.002366345;-0.000650191;0.000198398;-0.000850203;-0.000639757;;;;;;;;;;;;;;;;;;;;;;;;;;
05/05/2017;10115.31491;3910.601391;5164.930515;5203.373169;4838.038013;6071.999206;4491.18516;9,240.00;10935.15773;4462.058105;0.001892341;0.000423878;0.000304414;0.001037904;1.02739E-05;0.001533603;0.001132429;0.000583932;0.002345693;0.001161911;;;;;;;;;;;;;;;;;;;;;;;;;;
08/05/2017;10119.25021;3912.254332;5163.956263;5198.937016;4838.200788;6064.230816;4491.202188;9,243.37;10939.50289;4462.105567;0.000389044;0.000422682;-0.000188628;-0.000852553;3.36448E-05;-0.001279379;3.79143E-06;0.00036501;0.000397357;1.06368E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
09/05/2017;10134.00109;3913.940557;5170.618579;5206.941699;4842.645796;6075.383788;4496.431927;9,249.07;10958.63191;4467.281472;0.001457705;0.000431011;0.001290157;0.001539677;0.000918732;0.00183914;0.001164441;0.0006166;0.001748618;0.001159969;;;;;;;;;;;;;;;;;;;;;;;;;;
10/05/2017;10150.54355;3915.61607;5174.578021;5231.806571;4850.255247;6113.774755;4506.265553;9,255.44;10980.09401;4477.277197;0.001632371;0.000428089;0.000765758;0.004775331;0.001571342;0.006319102;0.002186984;0.000688484;0.001958465;0.002237541;;;;;;;;;;;;;;;;;;;;;;;;;;
11/05/2017;10171.17169;3917.271555;5189.6148;5258.248477;4860.666385;6153.198808;4517.486255;9,262.91;11007.0476;4488.359579;0.00203222;0.00042279;0.002905895;0.005054068;0.002146513;0.006448398;0.002490022;0.000807591;0.002454769;0.00247525;;;;;;;;;;;;;;;;;;;;;;;;;;
12/05/2017;10185.01903;3918.94297;5200.561969;5277.869431;4864.027722;6185.091077;4525.728161;9,268.11;11025.06779;4496.50289;0.00136143;0.000426678;0.002109438;0.003731462;0.000691538;0.005183039;0.001824445;0.000561024;0.00163715;0.001814318;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/2017;10203.39243;3920.603158;5213.615782;5309.550125;4871.482422;6235.35997;4537.899831;9,277.00;11048.16213;4508.624628;0.001803964;0.000423632;0.002510077;0.006002554;0.001532619;0.00812743;0.002689439;0.000959023;0.002094712;0.002695815;;;;;;;;;;;;;;;;;;;;;;;;;;
16/05/2017;10225.54217;3922.266497;5246.817638;5350.222828;4880.184963;6300.072791;4553.304987;9,281.89;11078.38568;4523.445653;0.002170821;0.000424256;0.006368297;0.007660292;0.001786426;0.010378362;0.003394777;0.000527607;0.002735617;0.003287261;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/2017;10215.76704;3923.960321;5250.681462;5340.118329;4879.629078;6283.044602;4549.901247;9,285.03;11062.87796;4519.820779;-0.000955952;0.000431848;0.000736413;-0.001888613;-0.000113907;-0.002702856;-0.000747532;0.000338273;-0.001399817;-0.000801352;;;;;;;;;;;;;;;;;;;;;;;;;;
18/05/2017;9859.834206;3925.636638;4951.746071;4938.511601;4746.898083;5671.783124;4382.849264;9,239.55;10563.6239;4357.192478;-0.034841518;0.0004272;-0.056932684;-0.075205586;-0.027201042;-0.097287464;-0.036715518;-0.00489797;-0.045128769;-0.035981139;;;;;;;;;;;;;;;;;;;;;;;;;;
19/05/2017;9928.369979;3927.30488;5021.379975;5045.693738;4786.679155;5832.337767;4423.586939;9,261.37;10654.40922;4396.953481;0.006951007;0.000424961;0.014062495;0.021703328;0.008380435;0.028307613;0.009294793;0.002361612;0.008594146;0.009125372;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/2017;9870.219287;3928.97124;5009.493002;5018.500737;4774.263483;5792.979545;4407.561265;9,261.31;10569.82657;4380.827166;-0.005857023;0.000424301;-0.002367272;-0.005389348;-0.002593797;-0.006748275;-0.003622778;-6.48219E-06;-0.007938746;-0.003667611;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/2017;9955.701406;3930.632636;5037.100191;5087.197227;4802.594236;5894.205766;4440.100683;9,271.54;10690.01476;4413.462391;0.00866061;0.000422858;0.005510975;0.013688648;0.005934057;0.017473948;0.007382635;0.001104012;0.011370876;0.007449558;;;;;;;;;;;;;;;;;;;;;;;;;;
24/05/2017;10033.60325;3932.327576;5057.183358;5099.647098;4814.880269;5908.315128;4457.067382;9,277.83;10800.78203;4430.301183;0.007824847;0.000431213;0.003987049;0.002447295;0.002558208;0.002393768;0.003821242;0.000679067;0.010361751;0.003815325;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/2017;10033.95837;3934.095176;5062.168729;5104.695785;4814.635945;5917.13244;4459.17201;9,281.98;10799.59924;4432.311957;3.53932E-05;0.000449505;0.0009858;0.000990007;-5.07435E-05;0.001492356;0.0004722;0.000447495;-0.00010951;0.000453868;;;;;;;;;;;;;;;;;;;;;;;;;;
26/05/2017;10071.69273;3935.823184;5069.015394;5126.71825;4824.236812;5949.275942;4471.641573;9,293.50;10849.78745;4444.934952;0.003760665;0.000439239;0.001352516;0.004314158;0.0019941;0.005432277;0.002796385;0.001240693;0.004647229;0.002847948;;;;;;;;;;;;;;;;;;;;;;;;;;
29/05/2017;10099.97209;3937.60804;5079.983786;5139.723731;4835.705505;5964.823831;4480.459072;9,299.97;10888.28269;4453.669367;0.002807805;0.00045349;0.002163811;0.002536804;0.002377307;0.002613409;0.001971871;0.000696664;0.003548018;0.001965027;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/2017;10089.14432;3939.349008;5061.243245;5114.135093;4827.810244;5925.544163;4472.325756;9,300.94;10872.1337;4445.882323;-0.001072059;0.000442138;-0.003689095;-0.004978602;-0.001632701;-0.006585218;-0.001815286;0.000103756;-0.001483154;-0.001748456;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/2017;10114.09008;3941.187288;5065.210207;5129.41131;4839.429848;5944.903324;4480.979525;9,306.69;10906.0738;4454.667106;0.002472534;0.000466646;0.000783792;0.002987058;0.002406806;0.003267069;0.001934959;0.000618589;0.003121752;0.001975937;;;;;;;;;;;;;;;;;;;;;;;;;;
01/06/2017;10087.76264;3943.071096;5046.017519;5096.538465;4824.904039;5897.038127;4468.541127;9,305.03;10868.44842;4442.462234;-0.002603046;0.00047798;-0.00378912;-0.006408697;-0.003001554;-0.008051468;-0.002775821;-0.000178531;-0.003449947;-0.002739794;;;;;;;;;;;;;;;;;;;;;;;;;;
02/06/2017;10078.72329;3944.818025;5033.363313;5076.937165;4822.63298;5864.712287;4462.435681;9,307.53;10854.38383;4436.569957;-0.000896071;0.000443038;-0.002507761;-0.003846003;-0.000470695;-0.005481708;-0.001366318;0.000268437;-0.001294075;-0.001326354;;;;;;;;;;;;;;;;;;;;;;;;;;
05/06/2017;10073.69782;3946.607153;5018.977128;5056.708542;4818.619496;5832.340862;4456.798764;9,310.24;10846.03703;4431.213169;-0.000498622;0.000453539;-0.002858165;-0.003984415;-0.000832218;-0.005519695;-0.001263193;0.000291174;-0.00076898;-0.001207417;;;;;;;;;;;;;;;;;;;;;;;;;;
06/06/2017;10105.31298;3948.312194;5030.524832;5079.659707;4828.469662;5865.93202;4468.638338;9,317.76;10888.73717;4443.039804;0.003138386;0.000432027;0.002300808;0.004538756;0.002044188;0.005759464;0.00265652;0.000808064;0.003936935;0.002668938;;;;;;;;;;;;;;;;;;;;;;;;;;
07/06/2017;10107.39674;3949.95321;5032.655702;5084.956368;4827.850495;5875.397316;4470.937455;9,321.35;10890.31792;4445.339848;0.000206205;0.000415625;0.000423588;0.00104272;-0.000128233;0.001613605;0.000514501;0.000384863;0.000145173;0.000517674;;;;;;;;;;;;;;;;;;;;;;;;;;
08/06/2017;10110.21033;3951.696484;5032.041458;5086.560837;4828.471751;5877.785495;4472.396036;9,324.80;10893.00837;4446.859618;0.000278369;0.00044134;-0.000122052;0.000315533;0.000128682;0.000406471;0.000326236;0.000370029;0.00024705;0.000341879;;;;;;;;;;;;;;;;;;;;;;;;;;
09/06/2017;10144.59528;3953.406953;5038.010207;5089.774722;4831.112304;5881.742301;4479.637187;9,333.66;10939.17903;4454.126574;0.003401012;0.000432844;0.001186149;0.000631839;0.000546871;0.00067318;0.001619076;0.000950134;0.004238559;0.001634177;;;;;;;;;;;;;;;;;;;;;;;;;;
12/06/2017;10156.58549;3955.10797;5035.922567;5095.41646;4833.461152;5890.042431;4483.547745;9,337.74;10954.8832;4458.214773;0.001181931;0.000430266;-0.000414378;0.001108446;0.000486192;0.001411169;0.000872963;0.00043722;0.00143559;0.000917845;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/2017;10150.1563;3956.831211;5036.885635;5093.352561;4830.675608;5888.14694;4482.615934;9,339.93;10944.7143;4457.226281;-0.000633006;0.0004357;0.00019124;-0.00040505;-0.000576304;-0.000321813;-0.000207829;0.000234665;-0.000928253;-0.000221724;;;;;;;;;;;;;;;;;;;;;;;;;;
14/06/2017;10170.99007;3958.523386;5048.753942;5123.594783;4834.49501;5937.834607;4494.491509;9,344.09;10973.16938;4469.080079;0.002052557;0.000427659;0.002356279;0.005937587;0.000790656;0.008438592;0.002649251;0.000445913;0.002599893;0.002659456;;;;;;;;;;;;;;;;;;;;;;;;;;
16/06/2017;10205.84315;3960.150173;5062.218074;5146.995258;4842.065337;5973.547922;4507.005261;9,349.78;11021.28575;4481.541352;0.003426714;0.000410958;0.002666823;0.004567199;0.001565898;0.006014535;0.002784242;0.000607983;0.004384911;0.002788331;;;;;;;;;;;;;;;;;;;;;;;;;;
19/06/2017;10232.28133;3961.857415;5075.94391;5162.878956;4850.257297;5996.573373;4516.312327;9,355.96;11057.03726;4490.695076;0.002590495;0.000431105;0.002711427;0.003086014;0.001691832;0.003854569;0.002065022;0.000661231;0.00324386;0.002042539;;;;;;;;;;;;;;;;;;;;;;;;;;
20/06/2017;10207.08548;3963.5225;5062.621471;5143.102836;4843.9297;5965.272196;4507.445974;9,357.68;11019.92451;4481.982396;-0.002462389;0.000420279;-0.002624623;-0.003830444;-0.00130459;-0.005219844;-0.001963184;0.000184513;-0.003356482;-0.001940163;;;;;;;;;;;;;;;;;;;;;;;;;;
21/06/2017;10208.60672;3965.139304;5067.610477;5148.087972;4849.61246;5970.382601;4509.654516;9,362.97;11020.01327;4484.101221;0.000149037;0.000407921;0.000985459;0.000969286;0.001173171;0.000856693;0.000489976;0.000564931;8.05378E-06;0.000472743;;;;;;;;;;;;;;;;;;;;;;;;;;
22/06/2017;10206.40135;3966.908154;5058.375153;5137.189259;4848.891701;5951.251008;4506.933426;9,367.52;11015.00768;4481.585769;-0.00021603;0.0004461;-0.001822422;-0.002117041;-0.000148622;-0.003204417;-0.000603392;0.00048625;-0.000454227;-0.000560971;;;;;;;;;;;;;;;;;;;;;;;;;;
23/06/2017;10207.86867;3968.583611;5057.290248;5133.298336;4850.899929;5942.880142;4506.767722;9,370.49;11015.94617;4481.448676;0.000143765;0.000422358;-0.000214477;-0.000757403;0.000414162;-0.001406572;-3.67665E-05;0.000316266;8.52012E-05;-3.05903E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
26/06/2017;10219.07285;3970.239168;5054.855764;5130.267902;4852.339947;5936.444906;4508.369892;9,374.90;11030.3799;4483.172168;0.001097602;0.000417166;-0.000481381;-0.000590348;0.000296856;-0.001082848;0.000355503;0.00047136;0.001310258;0.000384584;;;;;;;;;;;;;;;;;;;;;;;;;;
27/06/2017;10205.96991;3971.836697;5048.78804;5115.302257;4851.093074;5910.349107;4502.880575;9,377.49;11010.40421;4477.710853;-0.001282205;0.000402376;-0.001200375;-0.002917127;-0.000256963;-0.004395863;-0.001217584;0.00027624;-0.001810971;-0.001218181;;;;;;;;;;;;;;;;;;;;;;;;;;
28/06/2017;10232.63111;3973.45274;5049.138033;5136.253222;4860.250552;5941.840912;4513.050262;9,381.80;11047.22621;4488.164025;0.002612314;0.000406875;6.93222E-05;0.004095743;0.001887714;0.005328248;0.002258485;0.000459439;0.003344292;0.00233449;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/2017;10228.3493;3975.131131;5043.650021;5130.063978;4856.278161;5933.399481;4511.237391;9,384.18;11040.08533;4486.467685;-0.000418446;0.000422401;-0.001086921;-0.001205011;-0.000817322;-0.001420676;-0.000401695;0.000253928;-0.000646396;-0.000377959;;;;;;;;;;;;;;;;;;;;;;;;;;
30/06/2017;10250.78823;3976.735172;5048.321927;5137.847242;4864.818179;5941.604413;4517.567535;9,389.12;11070.5514;4492.837137;0.002193797;0.000403519;0.000926295;0.001517187;0.001758552;0.001382838;0.001403195;0.000526415;0.002759587;0.001419703;;;;;;;;;;;;;;;;;;;;;;;;;;
03/07/2017;10277.82411;3978.356005;5055.767575;5150.549074;4871.354637;5960.027182;4525.96426;9,395.84;11106.95475;4501.247557;0.002637445;0.000407579;0.001474876;0.002472209;0.001343618;0.003100639;0.001858683;0.000715078;0.003288305;0.001871962;;;;;;;;;;;;;;;;;;;;;;;;;;
04/07/2017;10271.26243;3979.941131;5059.600673;5144.396834;4872.997733;5947.833415;4524.059044;9,399.67;11095.64667;4499.191263;-0.000638431;0.000398437;0.000758163;-0.001194482;0.000337298;-0.002045925;-0.000420953;0.000408363;-0.001018108;-0.000456828;;;;;;;;;;;;;;;;;;;;;;;;;;
05/07/2017;10280.04376;3981.555903;5058.650083;5145.694703;4873.860009;5949.583652;4526.348605;9,404.32;11106.58457;4501.563351;0.000854941;0.000405728;-0.000187878;0.000252288;0.00017695;0.000294265;0.000506086;0.000494716;0.000985783;0.000527225;;;;;;;;;;;;;;;;;;;;;;;;;;
06/07/2017;10289.71961;3983.155644;5056.289388;5145.820567;4873.222581;5950.243755;4528.442232;9,407.80;11119.3452;4503.772843;0.000941227;0.000401788;-0.000466665;2.44601E-05;-0.000130785;0.000110949;0.000462542;0.000369126;0.001148924;0.000490828;;;;;;;;;;;;;;;;;;;;;;;;;;
07/07/2017;10278.40552;3984.748285;5052.161006;5134.933509;4871.826982;5931.592086;4524.383161;9,411.14;11101.25141;4499.724946;-0.001099553;0.000399844;-0.000816485;-0.002115709;-0.000286381;-0.003134606;-0.00089635;0.000355073;-0.001627235;-0.000898779;;;;;;;;;;;;;;;;;;;;;;;;;;
10/07/2017;10294.44937;3986.321582;5053.82604;5139.401102;4875.101479;5937.40852;4528.677035;9,414.59;11123.39922;4504.080197;0.001560928;0.00039483;0.000329569;0.000870039;0.000672129;0.000980586;0.000949052;0.000366522;0.001995073;0.000967893;;;;;;;;;;;;;;;;;;;;;;;;;;
11/07/2017;10301.96683;3987.899657;5056.825915;5148.640544;4880.724097;5950.21917;4532.856376;9,419.02;11132.56741;4508.281917;0.000730244;0.000395872;0.000593585;0.001797766;0.001153334;0.002157616;0.000922861;0.000471264;0.000824226;0.00093287;;;;;;;;;;;;;;;;;;;;;;;;;;
12/07/2017;10342.64621;3989.464535;5064.46076;5181.265408;4894.355247;5999.685928;4548.303153;9,424.78;11190.00366;4523.904931;0.0039487;0.000392407;0.00150981;0.006336598;0.002792854;0.008313435;0.003407736;0.000611541;0.005159299;0.003465403;;;;;;;;;;;;;;;;;;;;;;;;;;
13/07/2017;10338.70885;3991.030179;5075.438731;5179.810365;4896.647015;5995.50773;4548.178646;9,428.28;11182.70741;4523.479961;-0.000380691;0.000392445;0.002167649;-0.000280828;0.000468247;-0.000696403;-2.73744E-05;0.000370694;-0.000652033;-9.39388E-05;;;;;;;;;;;;;;;;;;;;;;;;;;
14/07/2017;10364.99684;3992.611385;5094.158022;5206.944149;4906.898512;6037.386908;4560.258339;9,433.62;11219.12797;4535.352133;0.002542676;0.00039619;0.003688211;0.005238374;0.002093575;0.006985093;0.002655941;0.000567007;0.003256865;0.002624566;;;;;;;;;;;;;;;;;;;;;;;;;;
17/07/2017;10380.0768;3994.168836;5103.530416;5225.379339;4912.270827;6066.923574;4568.113723;9,437.11;11239.83888;4543.148433;0.001454892;0.000390083;0.001839832;0.003540501;0.001094849;0.004892293;0.001722574;0.000369958;0.001846036;0.001719007;;;;;;;;;;;;;;;;;;;;;;;;;;
18/07/2017;10395.05624;3995.724606;5124.876219;5241.715268;4917.538465;6093.812496;4575.756829;9,441.56;11259.99009;4550.403728;0.001443095;0.00038951;0.004182556;0.003126267;0.001072343;0.004432052;0.001673143;0.000471565;0.001792838;0.001596975;;;;;;;;;;;;;;;;;;;;;;;;;;
19/07/2017;10418.89351;3997.285204;5149.558352;5271.915726;4931.971464;6139.836241;4588.403577;9,447.03;11292.74954;4562.696217;0.002293135;0.000390567;0.004816142;0.00576156;0.002935005;0.007552537;0.002763859;0.000579078;0.002909368;0.002701406;;;;;;;;;;;;;;;;;;;;;;;;;;
20/07/2017;10428.85398;3998.840117;5165.239733;5284.3275;4944.310721;6153.719901;4594.108593;9,453.63;11304.58773;4568.118561;0.000956001;0.000388992;0.003045189;0.00235432;0.002501891;0.002261243;0.001243355;0.000698673;0.0010483;0.001188408;;;;;;;;;;;;;;;;;;;;;;;;;;
21/07/2017;10431.03711;4000.395636;5177.278117;5298.999316;4957.530844;6171.204162;4599.059146;9,455.74;11306.89868;4572.866224;0.000209336;0.000388993;0.002330653;0.002776477;0.002673805;0.002841251;0.001077587;0.000223028;0.000204426;0.001039304;;;;;;;;;;;;;;;;;;;;;;;;;;
24/07/2017;10432.66131;4001.956319;5177.552745;5292.940042;4954.968477;6161.708398;4598.361898;9,459.39;11307.72477;4572.144319;0.000155708;0.000390132;5.30449E-05;-0.001143475;-0.000516864;-0.001538721;-0.000151607;0.000386204;7.30605E-05;-0.000157867;;;;;;;;;;;;;;;;;;;;;;;;;;
25/07/2017;10428.73763;4003.509332;5171.667678;5286.660923;4954.929798;6149.813537;4596.565554;9,462.59;11300.57414;4570.46258;-0.000376096;0.000388063;-0.00113665;-0.00118632;-7.8061E-06;-0.001930449;-0.000390649;0.000338398;-0.000632367;-0.000367823;;;;;;;;;;;;;;;;;;;;;;;;;;
26/07/2017;10433.71071;4005.05946;5165.677707;5278.881937;4953.836493;6135.898226;4595.793752;9,466.09;11306.39622;4569.833546;0.000476864;0.000387192;-0.001158228;-0.001471437;-0.00022065;-0.002262721;-0.000167908;0.000370078;0.000515202;-0.00013763;;;;;;;;;;;;;;;;;;;;;;;;;;
27/07/2017;10473.55099;4006.608877;5186.34875;5328.93526;4986.300581;6205.468506;4615.89234;9,480.34;11358.95842;4589.870476;0.003818419;0.000386865;0.004001613;0.009481804;0.006553322;0.011338239;0.004373257;0.001504941;0.00464889;0.004384608;;;;;;;;;;;;;;;;;;;;;;;;;;
28/07/2017;10479.04755;4008.010291;5196.647834;5332.119457;4998.150958;6202.211121;4618.355188;9,485.00;11365.05641;4592.11593;0.000524804;0.000349776;0.001985806;0.00059753;0.002376587;-0.000524922;0.000533558;0.000491157;0.000536845;0.000489219;;;;;;;;;;;;;;;;;;;;;;;;;;
31/07/2017;10487.24568;4009.408367;5206.61426;5343.237452;5003.289747;6219.291373;4623.245243;9,487.66;11375.9885;4596.857584;0.000782335;0.00034882;0.001917857;0.002085099;0.001028138;0.002753897;0.00105883;0.000280512;0.000961903;0.001032564;;;;;;;;;;;;;;;;;;;;;;;;;;
01/08/2017;10493.66353;4010.816057;5213.066857;5355.699751;5011.942356;6236.165702;4628.104878;9,491.95;11383.59947;4601.663008;0.000611967;0.000351097;0.001239308;0.00233235;0.001729384;0.002713224;0.001051131;0.000452366;0.000669038;0.001045372;;;;;;;;;;;;;;;;;;;;;;;;;;
02/08/2017;10509.89514;4012.225629;5231.874434;5370.325088;5012.991859;6263.117918;4635.350873;9,495.72;11405.73207;4608.585412;0.001546801;0.000351443;0.003607776;0.002730799;0.0002094;0.004321921;0.001565651;0.000397014;0.001944253;0.001504327;;;;;;;;;;;;;;;;;;;;;;;;;;
03/08/2017;10530.57765;4013.622044;5250.248596;5396.849674;5019.987321;6308.000355;4646.253165;9,500.08;11434.11732;4619.263881;0.001967909;0.00034804;0.003511965;0.004939102;0.001395466;0.007166149;0.002351989;0.000459032;0.002488684;0.002317082;;;;;;;;;;;;;;;;;;;;;;;;;;
04/08/2017;10532.48503;4015.016933;5258.833184;5404.120982;5019.195596;6322.431594;4649.103365;9,502.90;11435.73272;4621.955341;0.000181128;0.000347539;0.001635082;0.001347325;-0.000157715;0.002287768;0.000613441;0.00029682;0.000141279;0.00058266;;;;;;;;;;;;;;;;;;;;;;;;;;
07/08/2017;10523.07498;4016.417335;5249.509948;5391.872849;5015.390942;6302.157449;4644.82385;9,505.44;11420.94057;4617.819636;-0.000893431;0.000348791;-0.001772872;-0.002266443;-0.000758021;-0.003206701;-0.000920503;0.000267893;-0.001293503;-0.000894796;;;;;;;;;;;;;;;;;;;;;;;;;;
08/08/2017;10520.64413;4017.820713;5252.06806;5396.12067;5021.603374;6305.346934;4646.073695;9,509.04;11415.9019;4619.031848;-0.000231001;0.00034941;0.000487305;0.000787819;0.001238674;0.000506094;0.000269083;0.000378148;-0.000441178;0.000262507;;;;;;;;;;;;;;;;;;;;;;;;;;
09/08/2017;10506.27386;4019.2208;5244.580965;5392.441983;5020.61484;6299.136598;4643.176688;9,511.85;11393.75718;4616.263359;-0.001365912;0.000348469;-0.001425552;-0.000681728;-0.000196856;-0.000984932;-0.000623539;0.000296043;-0.001939814;-0.000599366;;;;;;;;;;;;;;;;;;;;;;;;;;
10/08/2017;10492.69798;4020.625399;5236.796731;5375.892643;5015.610841;6271.635361;4637.201019;9,514.41;11372.87719;4610.349751;-0.001292168;0.00034947;-0.001484243;-0.003068988;-0.00099669;-0.004365874;-0.001286979;0.000269313;-0.001832582;-0.001281038;;;;;;;;;;;;;;;;;;;;;;;;;;
11/08/2017;10504.95956;4022.022526;5235.561375;5374.19641;5019.80352;6265.121853;4639.228894;9,518.41;11389.11938;4612.459334;0.001168582;0.00034749;-0.000235899;-0.000315526;0.000835926;-0.001038566;0.000437306;0.000420152;0.001428152;0.000457575;;;;;;;;;;;;;;;;;;;;;;;;;;
14/08/2017;10507.89461;4023.429323;5233.227198;5372.311147;5019.739061;6261.591996;4639.689091;9,521.42;11392.15554;4612.992516;0.000279397;0.000349774;-0.000445831;-0.000350799;-1.28409E-05;-0.000563414;9.91969E-05;0.000316377;0.000266584;0.000115596;;;;;;;;;;;;;;;;;;;;;;;;;;
15/08/2017;10512.89871;4024.829843;5241.279011;5388.375901;5023.28652;6289.31657;4645.210557;9,524.52;11398.17797;4618.433862;0.000476223;0.000348091;0.001538594;0.002990287;0.000706702;0.00442772;0.001190051;0.00032492;0.000528647;0.00117957;;;;;;;;;;;;;;;;;;;;;;;;;;
