Date;YEAR;MONTH;ANBIMA366_TJTLN12366;ANBIMA366_TJTLN1366;ANBIMA366_TJTLN3366;ANBIMA366_TJTLN6366;BMF366_FUT1DOL366;BMF366_FUT3DOL366;BMF366_FUT3DOLV366;EIA366_PBRENT366;EIA366_PWTI366;GM366_DOW366;GM366_ERTUR366;GM366_ERV366;GM366_ERVV366;GM366_EUROV366;GM366_IBVSP366;GM366_IBVSPV366;SGS366_NASDAQ366;VALOR366_FEDFUND366;IRF-M;IMA-S;IMA-C;IMA-B;IMA-B5;IMA-B5plus;IMA-Geral;IRF-M1;IRF-M1plus;IMA-Geral_exC
2017-05-18;2017;5;8.7091;10.6723;9.8907;9.1839;3.10653;3.149717;0.729765151850678;51.21;48.64;20663.0;3.23;3.3807;1.95772266961498;3.7627;61597.0;2.3212467832684;6055.0;0.875;9859.834206;3925.636638;4951.746071;4938.511601;4746.898083;5671.783124;4382.849264;9239.551757;10563.623896;4357.192478
2017-05-19;2017;5;8.7077;10.6837;9.8886;9.1739;3.123087;3.18;0.733163048896968;51.76;49.04;20805.0;3.27;3.2878;2.0750048535221;3.679;62639.0;2.35721569194284;6084.0;0.875;9928.369979;3927.30488;5021.379975;5045.693738;4786.679155;5832.337767;4423.586939;9261.371993;10654.409218;4396.953481
2017-05-20;2017;5;10.1179;11.008;10.5678;10.2127;3.373672;3.425;1.77212416449521;51.71;49.36;;3.54;;;;;;;0.875;;;;;;;;;;
2017-05-21;2017;5;9.6198;10.8034;10.2376;9.7715;3.298614;3.344483;1.86674355443762;52.78;50.32;;3.4;;;;;;;0.875;;;;;;;;;;
2017-05-22;2017;5;9.7678;10.7915;10.2457;9.8221;3.295974;3.338667;1.86832099350656;53.35;50.81;;3.42;3.2863;2.0680204658604;3.6925;61673.0;2.36709089409769;;0.875;9870.219287;3928.97124;5009.493002;5018.500737;4774.263483;5792.979545;4407.561265;9261.311959;10569.826571;4380.827166
2017-05-23;2017;5;9.545;10.6883;10.1414;9.6908;3.276425;3.317;1.87420467648904;53.19;51.12;;3.41;3.2654;2.07551620290619;3.6576;62662.0;2.39275338575264;;0.875;9955.701406;3930.632636;5037.100191;5087.197227;4802.594236;5894.205766;4440.100683;9271.536558;10690.014755;4413.462391
2017-05-24;2017;5;9.7678;10.7915;10.2457;9.8221;3.295974;3.338667;1.87795873410301;53.35;50.81;21012.0;3.42;3.2629;2.06794753165327;3.6463;63257.0;2.39195212009931;6163.0;0.875;10033.603251;3932.327576;5057.183358;5099.647098;4814.880269;5908.315128;4457.067382;9277.832553;10800.782028;4430.301183
2017-05-25;2017;5;9.545;10.6883;10.1414;9.6908;3.276425;3.317;1.8712450589537;53.19;51.12;21083.0;3.41;3.2824;2.06129243726959;3.6829;63226.0;2.37466398675801;6205.0;0.875;10033.958372;3934.095176;5062.168729;5104.695785;4814.635945;5917.13244;4459.17201;9281.984336;10799.599239;4432.311957
2017-05-26;2017;5;9.4251;10.6539;10.1119;9.644;3.271872;3.307045;1.86487637775794;53.29;50.99;21080.0;3.42;3.2614;2.06288867216427;3.6436;64085.0;2.39546205892032;6210.0;0.875;10071.692732;3935.823184;5069.015394;5126.71825;4824.236812;5949.275942;4471.641573;9293.500427;10849.787451;4444.934952
2017-05-27;2017;5;9.4015;10.6372;10.0894;9.6171;3.287779;3.335615;1.85715021473453;52.25;48.57;;3.43;;;;;;;0.875;;;;;;;;;;
2017-05-28;2017;5;9.1452;10.5867;9.9781;9.4366;3.266031;3.313893;1.8543617760604;50.84;49.58;;3.41;;;;;;;0.875;;;;;;;;;;
2017-05-29;2017;5;9.0598;10.5084;9.9081;9.3672;3.272401;3.316138;1.85414743072499;52.25;0.0;;3.41;3.2709;2.06136591504821;3.6572;63760.0;2.39701669514149;;0.875;10099.972086;3937.60804;5079.983786;5139.723731;4835.705505;5964.823831;4480.459072;9299.974875;10888.28269;4453.669367
2017-05-30;2017;5;9.1656;10.4084;9.8832;9.4146;3.265833;3.308;1.85537182451737;50.65;49.63;21029.0;3.4;3.2659;2.0582721097278;3.6523;63962.0;2.38353625114188;6203.0;0.875;10089.144323;3939.349008;5061.243245;5114.135093;4827.810244;5925.544163;4472.325756;9300.939799;10872.133695;4445.882323
2017-05-31;2017;5;9.0598;10.5084;9.9081;9.3672;3.272401;3.316138;1.85400813304681;52.25;48.29;21009.0;3.41;3.2437;2.05549427153131;3.6449;62711.0;2.36593165932333;6199.0;0.875;10114.090079;3941.187288;5065.210207;5129.41131;4839.429848;5944.903324;4480.979525;9306.693254;10906.073796;4454.667106
2017-06-01;2017;6;9.1656;10.4084;9.8832;9.4146;3.265833;3.308;1.85504821525389;50.65;49.63;21144.0;3.4;3.2307;2.04977595417437;3.6236;62288.0;2.36296078052522;6247.0;0.875;10087.762639;3943.071096;5046.017519;5096.538465;4824.904039;5897.038127;4468.541127;9305.031725;10868.448417;4442.462234
2017-06-02;2017;6;9.1085;10.3183;9.8107;9.3558;3.24727;3.289784;1.85869438980196;49.4;48.29;21206.0;3.38;3.2401;2.04211533191644;3.6522;62510.0;2.33760627269241;6306.0;0.875;10078.723292;3944.818025;5033.363313;5076.937165;4822.63298;5864.712287;4462.435681;9307.529536;10854.383829;4436.569957
2017-06-03;2017;6;9.2864;10.2513;9.8263;9.4549;3.258669;0.0;;50.41;48.32;;3.385;;;;;;;0.875;;;;;;;;;;
2017-06-04;2017;6;9.3173;10.2493;9.8326;9.4708;3.263229;0.0;;48.46;47.68;;3.38;;;;;;;0.875;;;;;;;;;;
2017-06-05;2017;6;9.3368;10.2363;9.8322;9.4816;3.300796;3.355;1.89218275101558;48.25;47.4;21184.0;3.42;3.282;2.05817990346271;3.6923;62450.0;2.31334634980568;6296.0;0.875;10073.697822;3946.607153;5018.977128;5056.708542;4818.619496;5832.340862;4456.798764;9310.239642;10846.037027;4431.213169
2017-06-06;2017;6;9.1934;10.2065;9.7715;9.3843;3.302076;3.3595;1.88734716402539;48.11;48.13;21136.0;3.41;3.2817;2.05647814539479;3.6972;62954.0;2.32452649623699;6275.0;0.875;10105.312977;3948.312194;5030.524832;5079.659707;4828.469662;5865.93202;4468.638338;9317.762916;10888.737167;4443.039804
2017-06-07;2017;6;9.3368;10.2363;9.8322;9.4816;3.300796;3.355;1.87674361098831;48.25;47.4;21174.0;3.42;3.2747;2.05612052827238;3.6801;63170.0;2.30816913696666;6297.0;0.875;10107.39674;3949.95321;5032.655702;5084.956368;4827.850495;5875.397316;4470.937455;9321.348977;10890.317921;4445.339848
2017-06-08;2017;6;9.1934;10.2065;9.7715;9.3843;3.302076;3.3595;1.8502669654702;48.11;48.13;21183.0;3.41;3.2838;2.04535037937704;3.6841;62755.0;2.27083445609671;6322.0;0.875;10110.210326;3951.696484;5032.041458;5086.560837;4828.471751;5877.785495;4472.396036;9324.798147;10893.00837;4446.859618
2017-06-09;2017;6;9.1921;10.1846;9.7548;9.3739;3.29357;3.332;1.85972364760647;47.08;45.8;21272.0;3.41;3.274;2.04682590517782;3.6636;62210.0;2.26913368047635;6208.0;0.875;10144.595276;3953.406953;5038.010207;5089.774722;4831.112304;5881.742301;4479.637187;9333.657956;10939.179027;4454.126574
2017-06-10;2017;6;9.1951;10.1525;9.7355;9.367;3.296285;3.339466;1.84003465442536;46.3;45.68;;3.41;;;;;;;0.875;;;;;;;;;;
2017-06-11;2017;6;9.0137;10.1325;9.6633;9.24;3.292022;3.33;1.83708305188839;46.64;45.82;;3.43;;;;;;;0.875;;;;;;;;;;
2017-06-12;2017;6;8.9872;10.1124;9.6409;9.2154;3.319916;3.376887;0.874135434192978;47.18;46.1;21236.0;3.44;3.2986;2.03633809517596;3.6958;61700.0;2.24776919213851;6175.0;0.875;10156.585485;3955.10797;5035.922567;5095.41646;4833.461152;5890.042431;4483.547745;9337.738821;10954.883198;4458.214773
2017-06-13;2017;6;9.0257;10.1503;9.6654;9.2362;3.328877;3.389;0.698683764121381;46.95;46.41;21328.0;3.44;3.3208;2.02085223161186;3.7173;61828.0;2.2449731822328;6220.0;0.875;10150.156303;3956.831211;5036.885635;5093.352561;4830.675608;5888.14694;4482.615934;9339.930065;10944.714297;4457.226281
2017-06-14;2017;6;8.9872;10.1124;9.6409;9.2154;3.319916;3.376887;0.702945768596821;47.18;46.1;21375.0;3.44;3.2836;2.04186451335474;3.7029;61922.0;2.24250124455131;6195.0;0.875;10170.990073;3958.523386;5048.753942;5123.594783;4834.49501;5937.834607;4494.491509;9344.094861;10973.169382;4469.080079
2017-06-15;2017;6;9.0257;10.1503;9.6654;9.2362;3.328877;3.389;0.686624246497093;46.95;46.41;;3.44;;;;;;;0.875;;;;;;;;;;
2017-06-16;2017;6;9.0025;10.1017;9.6294;9.2112;3.296679;3.343771;0.742589962533619;45.47;44.79;21384.0;3.42;3.2892;2.04145476166248;3.6819;61626.0;2.225994034824;6152.0;0.875;10205.843151;3960.150173;5062.218074;5146.995258;4842.065337;5973.547922;4507.005261;9349.775909;11021.285749;4481.541352
2017-06-17;2017;6;0.0;0.0;0.0;0.0;0.0;0.0;;45.61;44.47;;0.0;;;;;;;1.125;;;;;;;;;;
2017-06-18;2017;6;8.9067;10.1325;9.6041;9.1412;3.299089;3.335;0.730103903602457;45.7;44.73;;3.41;;;;;;;1.125;;;;;;;;;;
2017-06-19;2017;6;8.8143;10.0946;9.5471;9.0659;3.306396;3.3543;0.735586781282024;45.93;44.24;21529.0;3.42;3.2975;0.827772511851519;3.68;62014.0;0.965276619267713;6239.0;1.125;10232.281334;3961.857415;5075.94391;5162.878956;4850.257297;5996.573373;4516.312327;9355.958272;11057.037258;4490.695076
2017-06-20;2017;6;8.8742;10.1211;9.5739;9.1001;3.327688;3.378333;0.728362886933419;43.98;43.34;21467.0;3.47;3.3145;0.568726033097141;3.6874;60766.0;0.988357489847974;6188.0;1.125;10207.085481;3963.5225;5062.621471;5143.102836;4843.9297;5965.272196;4507.445974;9357.684564;11019.924513;4481.982396
2017-06-21;2017;6;8.8143;10.0946;9.5471;9.0659;3.306396;3.3543;0.731445611738781;45.93;44.24;21410.0;3.42;3.3247;0.571323108096068;3.7054;60761.0;0.934204085406412;6234.0;1.125;10208.606715;3965.139304;5067.610477;5148.087972;4849.61246;5970.382601;4509.654516;9362.971007;11020.013265;4484.101221
2017-06-22;2017;6;8.8742;10.1211;9.5739;9.1001;3.327688;3.378333;0.745348552343153;43.98;43.34;21397.0;3.47;3.3362;0.5516135095114;3.7189;61272.0;0.880092074022922;6267.0;1.125;10206.401353;3966.908154;5058.375153;5137.189259;4848.891701;5951.251008;4506.933426;9367.523749;11015.007676;4481.585769
2017-06-23;2017;6;8.8153;10.0756;9.5213;9.0415;3.334403;3.375465;0.742564708618014;44.62;42.48;21395.0;3.47;3.3342;0.551356065142814;3.7336;61087.0;0.847022352287808;6265.0;1.125;10207.868673;3968.583611;5057.290248;5133.298336;4850.899929;5942.880142;4506.767722;9370.486376;11015.946168;4481.448676
2017-06-24;2017;6;8.7716;10.0829;9.5066;9.0066;3.341545;3.385;0.742973340534944;44.46;42.53;;3.47;;;;;;;1.125;;;;;;;;;;
2017-06-25;2017;6;8.7889;10.0704;9.5015;9.0108;3.381111;0.0;;44.14;42.86;;3.34155;;;;;;;1.125;;;;;;;;;;
2017-06-26;2017;6;8.7516;10.0641;9.4771;8.9743;3.35499;3.3995;0.741929311750217;44.09;43.24;21410.0;3.316034;3.3128;0.5622046733482;3.7097;62188.0;0.948344251111807;6247.0;1.125;10219.072853;3970.239168;5054.855764;5130.267902;4852.339947;5936.444906;4508.369892;9374.903251;11030.379904;4483.172168
2017-06-27;2017;6;8.7741;10.0762;9.4927;8.9923;3.323702;3.372771;0.754530675852411;46.17;44.25;21311.0;3.46;3.3172;0.539934139954308;3.7574;61675.0;0.902303146493784;6147.0;1.125;10205.969909;3971.836697;5048.78804;5115.302257;4851.093074;5910.349107;4502.880575;9377.492975;11010.404211;4477.710853
2017-06-28;2017;6;8.7516;10.0641;9.4771;8.9743;3.35499;3.3995;0.646876698237582;44.09;43.24;21455.0;3.316034;3.303;0.548709312271118;3.7539;62017.0;0.912802040914705;6234.0;1.125;10232.631106;3973.45274;5049.138033;5136.253222;4860.250552;5941.840912;4513.050262;9381.80136;11047.226214;4488.164025
2017-06-29;2017;6;8.7741;10.0762;9.4927;8.9923;3.323702;3.372771;0.672659045856919;46.17;44.25;21287.0;3.46;3.2952;0.550525359882081;3.7631;62238.0;0.913809712175693;6144.0;1.125;10228.3493;3975.131131;5043.650021;5130.063978;4856.278161;5933.399481;4511.237391;9384.183661;11040.085328;4486.467685
2017-06-30;2017;6;8.7375;10.0061;9.4464;8.962;3.302235;3.350605;0.688214878083711;46.45;44.74;21350.0;3.42;3.3082;0.529374485162144;3.775;62899.0;0.84459364665063;;1.125;10250.788225;3976.735172;5048.321927;5137.847242;4864.818179;5941.604413;4517.567535;9389.123633;11070.551403;4492.837137
2017-07-01;2017;7;8.7784;9.9991;9.4484;8.9779;3.299149;3.35325;0.687758020909702;47.02;44.88;;3.44;;;;;;;1.125;;;;;;;;;;
2017-07-02;2017;7;8.717;9.9568;9.4053;8.9303;3.299732;3.350161;0.662597426375509;47.08;46.02;;3.45;;;;;;;1.125;;;;;;;;;;
2017-07-03;2017;7;8.6033;9.8819;9.318;8.83;3.32177;3.363;0.665864347963521;49.13;46.02;21479.0;3.44;3.3015;0.521795359108662;3.7528;63279.0;0.838364952471059;6110.0;1.125;10277.824112;3978.356005;5055.767575;5150.549074;4871.354637;5960.027182;4525.96426;9395.837586;11106.954749;4501.247557
2017-07-04;2017;7;8.5944;9.8774;9.3077;8.8169;3.324589;0.0;;49.15;0.0;;3.45;3.305;0.520034086230504;3.7505;63231.0;0.836430416539029;;1.125;10271.262434;3979.941131;5059.600673;5144.396834;4872.997733;5947.833415;4524.059044;9399.674499;11095.646669;4499.191263
2017-07-05;2017;7;8.6033;9.8819;9.318;8.83;3.32177;3.363;0.661970829573007;49.13;46.02;21478.0;3.44;3.3193;0.451147207295244;3.7631;63154.0;0.83668185625093;6151.0;1.125;10280.04376;3981.555903;5058.650083;5145.694703;4873.860009;5949.583652;4526.348605;9404.324666;11106.584574;4501.563351
2017-07-06;2017;7;8.5944;9.8774;9.3077;8.8169;3.324589;0.0;;49.15;45.52;21320.0;3.45;3.3064;0.461316596516735;3.7726;62470.0;0.853579716566034;6089.0;1.125;10289.71961;3983.155644;5056.289388;5145.820567;4873.222581;5950.243755;4528.442232;9407.796051;11119.345201;4503.772843
2017-07-07;2017;7;8.549;9.8859;9.2933;8.7824;3.329219;3.384;0.601699923664163;47.58;45.11;21414.0;3.43;3.2895;0.47383283438905;3.7494;62322.0;0.850067451249626;6153.0;1.125;10278.405522;3984.748285;5052.161006;5134.933509;4871.826982;5931.592086;4524.383161;9411.136502;11101.251409;4499.724946
2017-07-08;2017;7;8.5365;9.8549;9.2737;8.7708;3.324369;0.0;;48.53;45.52;;3.44;;;;;;;1.125;;;;;;;;;;
