Date;12461 - Anbima Market Index of the prefixed federal bonds - IFR-M - Index;12462 - Anbima Market Index of the federal bonds tied to the SELIC rate - IMA-S - Index;12463 - Anbima Market Index of the federal bonds tied to the IGP-M index - IMA-C - Index;12466 - Anbima Market Index of the federal bonds tied to the IPCA index - IMA-B - Index;12467 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities below to five years - IMA-B 5 - Index;12468 - Anbima Market Index of the federal bonds tied to the IPCA index with maturities equal or above five years - IMA-B 5+ - Index;12469 - General Anbima Market Index - IMA - General - Index;17626 - Anbima Market Index of prefixed federal bonds with maturities below to one year - IRF-M 1 - Index;17627 - Anbima Market Index of the prefixed federal bonds with maturities equal or above one year - IRF-M 1+ - Index;17628 - General Anbima Market Index - IMA-General ex-C - Index
25/01/2021;14,222.452711 ;4,790.885212 ;9,818.951391 ;7,960.742177 ;6,951.408048 ;9,718.858409 ;6,200.717914 ;11,645.552876 ;16,067.237795 ;6,101.153203
26/01/2021;14,257.029153 ;4,791.332255 ;9,815.386289 ;7,979.475389 ;6,951.435425 ;9,762.346121 ;6,209.922389 ;11,643.344094 ;16,136.295604 ;6,110.555432
27/01/2021;14,266.147798 ;4,791.634559 ;9,868.898113 ;7,998.037218 ;6,956.390209 ;9,799.214862 ;6,216.280181 ;11,644.149880 ;16,153.143361 ;6,115.983593
28/01/2021;14,292.716684 ;4,792.015459 ;9,931.701686 ;8,027.932361 ;6,970.306978 ;9,851.099517 ;6,227.812259 ;11,647.952396 ;16,200.802733 ;6,126.482040
29/01/2021;14,323.517244 ;4,792.448456 ;9,958.869895 ;8,058.994085 ;6,981.614828 ;9,908.988188 ;6,239.575199 ;11,650.494612 ;16,257.886798 ;6,137.893402
01/02/2021;14,320.131449 ;4,792.636597 ;9,976.126918 ;8,051.459967 ;6,985.908717 ;9,886.063422 ;6,237.919065 ;11,650.618324 ;16,251.215505 ;6,135.885186
02/02/2021;14,341.109545 ;4,792.986734 ;9,997.493531 ;8,111.800545 ;6,997.498923 ;10,011.618247 ;6,253.961259 ;11,651.853503 ;16,290.102023 ;6,151.745156
03/02/2021;14,345.637764 ;4,793.097673 ;10,025.519886 ;8,129.432073 ;7,001.072631 ;10,048.069243 ;6,258.809224 ;11,653.081767 ;16,297.579934 ;6,156.134856
04/02/2021;14,321.625396 ;4,793.287722 ;10,015.031040 ;8,109.827268 ;7,000.727466 ;10,002.957794 ;6,251.038508 ;11,653.409452 ;16,251.410151 ;6,148.455007
05/02/2021;14,314.775540 ;4,793.535038 ;10,025.397978 ;8,116.310334 ;7,004.185312 ;10,013.654199 ;6,251.613761 ;11,653.153208 ;16,238.572682 ;6,148.844258
08/02/2021;14,310.080457 ;4,793.777111 ;10,071.415095 ;8,113.558435 ;7,006.971263 ;10,003.743566 ;6,251.295885 ;11,653.831389 ;16,228.960299 ;6,147.661880
09/02/2021;14,297.057301 ;4,793.860763 ;10,071.805590 ;8,088.286052 ;6,994.105221 ;9,961.272290 ;6,244.207029 ;11,655.108680 ;16,202.872733 ;6,140.469754
10/02/2021;14,312.458976 ;4,793.955966 ;10,146.365425 ;8,106.158591 ;7,007.383837 ;9,986.030874 ;6,251.620478 ;11,657.806550 ;16,229.716519 ;6,146.589819
11/02/2021;14,310.873096 ;4,794.100293 ;10,190.606991 ;8,106.439608 ;7,007.105978 ;9,987.034548 ;6,252.317620 ;11,659.607776 ;16,224.972293 ;6,146.469391
12/02/2021;14,293.309778 ;4,794.317523 ;10,200.658231 ;8,101.866745 ;7,007.635319 ;9,975.742273 ;6,248.983451 ;11,659.623054 ;16,191.416153 ;6,142.902195
17/02/2021;14,270.711950 ;4,794.535479 ;10,206.563197 ;8,080.587300 ;7,001.633497 ;9,933.881654 ;6,241.404108 ;11,659.641071 ;16,148.242734 ;6,135.109860
18/02/2021;14,276.398638 ;4,794.674701 ;10,217.461930 ;8,087.570105 ;7,008.427502 ;9,941.536061 ;6,243.978542 ;11,661.042037 ;16,157.768544 ;6,137.516216
19/02/2021;14,255.775324 ;4,794.766954 ;10,250.844649 ;8,072.298999 ;7,005.914611 ;9,909.357118 ;6,238.333746 ;11,660.506369 ;16,118.893319 ;6,131.176070
22/02/2021;14,214.731524 ;4,794.926147 ;10,240.108449 ;8,012.672836 ;6,985.771279 ;9,796.635036 ;6,219.624930 ;11,658.411574 ;16,042.505021 ;6,112.417036
23/02/2021;14,239.969900 ;4,794.839419 ;10,256.616851 ;8,003.168238 ;6,991.410827 ;9,767.598385 ;6,221.762778 ;11,661.100434 ;16,088.143051 ;6,114.276790
24/02/2021;14,202.262955 ;4,794.791231 ;10,274.872423 ;7,979.100725 ;6,984.253173 ;9,720.882389 ;6,211.355334 ;11,660.268468 ;16,016.924532 ;6,103.391412
25/02/2021;14,169.520463 ;4,794.851805 ;10,326.231324 ;7,953.143271 ;6,962.469423 ;9,688.086434 ;6,201.969422 ;11,657.489682 ;15,957.041146 ;6,092.926353
26/02/2021;14,154.661882 ;4,794.948147 ;10,329.609956 ;7,936.755992 ;6,939.958704 ;9,678.335130 ;6,196.423147 ;11,655.088197 ;15,930.952240 ;6,087.243322
01/03/2021;14,124.842034 ;4,795.378444 ;10,328.203945 ;7,904.808238 ;6,931.246540 ;9,615.336464 ;6,185.445943 ;11,655.316933 ;15,873.785852 ;6,076.145767
02/03/2021;14,102.298373 ;4,795.961969 ;10,352.646102 ;7,885.662738 ;6,929.669412 ;9,573.025911 ;6,178.552739 ;11,654.504083 ;15,831.936712 ;6,068.700082
03/03/2021;14,066.376416 ;4,796.626659 ;10,386.110102 ;7,899.041553 ;6,924.231998 ;9,610.770706 ;6,176.518742 ;11,652.734803 ;15,765.692711 ;6,066.010705
04/03/2021;14,163.123428 ;4,796.851178 ;10,413.072458 ;7,972.780021 ;6,967.474060 ;9,727.246787 ;6,207.968861 ;11,657.570448 ;15,944.039268 ;6,097.384311
05/03/2021;14,213.390883 ;4,797.212275 ;10,422.602110 ;8,045.034969 ;7,003.215645 ;9,849.671642 ;6,231.422849 ;11,659.983146 ;16,036.796549 ;6,120.979624
08/03/2021;14,149.123200 ;4,797.549906 ;10,415.691404 ;7,996.945972 ;6,979.001722 ;9,768.725333 ;6,211.133219 ;11,656.205112 ;15,918.848655 ;6,100.542732
09/03/2021;14,123.972148 ;4,797.797294 ;10,408.702992 ;7,971.237248 ;6,977.432813 ;9,711.223975 ;6,201.724825 ;11,655.651640 ;15,871.831200 ;6,091.137019
10/03/2021;14,118.413717 ;4,798.081441 ;10,416.631458 ;7,984.052027 ;6,983.671889 ;9,733.061542 ;6,203.784190 ;11,656.920145 ;15,860.149133 ;6,093.075786
11/03/2021;14,129.324596 ;4,798.183276 ;10,459.813697 ;8,003.268288 ;6,996.264499 ;9,761.759789 ;6,210.383887 ;11,656.533345 ;15,881.127927 ;6,098.955653
12/03/2021;14,105.116431 ;4,798.216393 ;10,455.015290 ;7,981.116161 ;6,989.168485 ;9,719.396929 ;6,201.816220 ;11,654.732203 ;15,837.050599 ;6,090.361066
15/03/2021;14,105.888323 ;4,798.342676 ;10,466.381792 ;7,986.041972 ;6,985.306232 ;9,735.620310 ;6,203.233664 ;11,653.647791 ;15,839.516019 ;6,091.584673
16/03/2021;14,121.088074 ;4,798.394912 ;10,475.082911 ;7,994.727517 ;6,992.694264 ;9,746.465514 ;6,207.665361 ;11,655.845243 ;15,866.201062 ;6,095.913718
17/03/2021;14,121.549977 ;4,798.592567 ;10,489.474021 ;8,001.187114 ;6,999.887123 ;9,752.445589 ;6,209.449413 ;11,657.878540 ;15,865.186444 ;6,097.452799
18/03/2021;14,115.422868 ;4,798.917752 ;10,481.970540 ;7,978.456951 ;6,974.417850 ;9,731.597919 ;6,203.693716 ;11,647.217586 ;15,863.503947 ;6,091.759404
19/03/2021;14,083.402567 ;4,799.799403 ;10,522.818112 ;7,915.473258 ;6,954.570981 ;9,611.530560 ;6,186.478125 ;11,647.903123 ;15,802.354579 ;6,073.546421
22/03/2021;14,059.309710 ;4,800.733480 ;10,430.452053 ;7,886.381546 ;6,955.637274 ;9,543.504164 ;6,175.220744 ;11,649.567084 ;15,755.278463 ;6,063.863945
23/03/2021;14,025.301853 ;4,801.247551 ;10,474.648965 ;7,857.890431 ;6,947.326872 ;9,488.371103 ;6,164.848139 ;11,648.887215 ;15,691.640475 ;6,052.524084
24/03/2021;13,989.890887 ;4,801.676447 ;10,526.814722 ;7,837.992480 ;6,940.986193 ;9,450.525873 ;6,156.170145 ;11,648.281668 ;15,625.281855 ;6,042.752767
25/03/2021;14,010.746886 ;4,801.897065 ;10,560.146096 ;7,854.868148 ;6,940.521273 ;9,489.798301 ;6,163.753585 ;11,651.620493 ;15,661.596702 ;6,049.815624
26/03/2021;14,009.262514 ;4,802.334532 ;10,419.200506 ;7,874.724234 ;6,943.765594 ;9,531.350309 ;6,165.283977 ;11,651.629567 ;15,658.783065 ;6,054.002892
29/03/2021;13,985.295819 ;4,802.515967 ;10,271.631885 ;7,866.287205 ;6,936.704760 ;9,520.673186 ;6,157.047104 ;11,652.744501 ;15,612.455043 ;6,048.414338
30/03/2021;14,028.215795 ;4,802.747273 ;10,232.258590 ;7,881.306083 ;6,953.364802 ;9,534.655394 ;6,166.417220 ;11,657.371233 ;15,689.271509 ;6,058.647900
31/03/2021;14,035.332799 ;4,803.183173 ;10,254.831037 ;7,900.167454 ;6,963.767608 ;9,565.134514 ;6,172.125049 ;11,660.249715 ;15,700.049315 ;6,064.010943
Source;Anbima;Anbima;Anbima;Anbima;Anbima;Anbima;Anbima;Anbima;Anbima;Anbima
